startDate,endDate,lastUpdate,cause,severity,title,message,message_nohtml,tags
2024-06-08 05:15:00,2024-06-10 04:01:00,2024-05-29 14:10:09,TRAVAUX,BLOQUANTE,Bus 304 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 304 sera déviée : les arrêts situés entre Tour d'Auvergne et Mairie de Colombes ne seront plus desservis en direction de Asnières – Gennevilliers – Les Courtilles. Quand : à partir du samedi 8 juin 2024, jusqu'au lundi 10 juin 2024. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 304 sera déviée : les arrêts situés entre Tour d'Auvergne et Mairie de Colombes ne seront plus desservis en direction de Asnières – Gennevilliers – Les Courtilles. Quand : à partir du samedi 8 juin 2024, jusqu'au lundi 10 juin 2024. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-05-30 05:00:00,2024-07-01 04:15:00,2024-05-30 05:02:30,TRAVAUX,BLOQUANTE,Bus 105 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 105 est déviée : les arrêts situés entre Hoche et Denis Papin ne sont plus desservis en direction de Mairie des Pavillons-sous-Bois. Reprise estimée : lundi 1 juillet 2024, à partir de 03h30. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 105 est déviée : les arrêts situés entre Hoche et Denis Papin ne sont plus desservis en direction de Mairie des Pavillons-sous-Bois. Reprise estimée : lundi 1 juillet 2024, à partir de 03h30. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-05-30 12:22:00,2024-06-29 04:15:00,2024-05-30 12:28:10,TRAVAUX,BLOQUANTE,Bus 396 : Travaux - Arrêt(s) non desservi(s),"<p>L’arrêt Mairie de Fresnes de la ligne 396 n'est pas desservi en direction de Chevilly-la-Rue – Marché International de Rungis. Reprise estimée : samedi 29 juin 2024, à partir de 03h30. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","L’arrêt Mairie de Fresnes de la ligne 396 n'est pas desservi en direction de Chevilly-la-Rue – Marché International de Rungis. Reprise estimée : samedi 29 juin 2024, à partir de 03h30. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-05-30 17:55:00,2024-11-01 03:45:00,2024-05-30 18:01:40,PERTURBATION,BLOQUANTE,Bus 86 : Préparation des Jeux de Paris 2024 - Arrêt(s) non desservi(s),<p>La ligne 86 est déviée : les arrêts situés entre École Militaire et Champ de Mars ne sont plus desservis en direction de Champ de Mars. Reprise estimée : vendredi 1 novembre 2024 à 03h00. Raison : préparation des Jeux de Paris 2024.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,La ligne 86 est déviée : les arrêts situés entre École Militaire et Champ de Mars ne sont plus desservis en direction de Champ de Mars. Reprise estimée : vendredi 1 novembre 2024 à 03h00. Raison : préparation des Jeux de Paris 2024. Plus d'informations sur le site ratp.fr,
2024-07-26 04:45:00,2024-07-27 05:15:00,2024-05-30 19:22:21,PERTURBATION,BLOQUANTE,Métro 9 : Jeux de Paris 2024 - Trafic interrompu,"<p>Le 26/07, le trafic sera interrompu entre Porte de Saint-Cloud et Miromesnil en raison des Jeux de Paris 2024.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","Le 26/07, le trafic sera interrompu entre Porte de Saint-Cloud et Miromesnil en raison des Jeux de Paris 2024. Plus d'informations sur le site ratp.fr",Actualité
2024-07-26 13:00:00,2024-07-27 05:15:00,2024-05-30 19:26:16,PERTURBATION,BLOQUANTE,"Hôtel de Ville : Jeux de Paris 2024 - Station fermée, correspondances impossibles","<p>Le 26/07 à partir de 13:00, les accès à la station Hôtel de Ville seront fermés. Les correspondances dans la station seront impossibles.<br>Raison : Jeux de Paris 2024<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","Le 26/07 à partir de 13:00, les accès à la station Hôtel de Ville seront fermés. Les correspondances dans la station seront impossibles. Raison : Jeux de Paris 2024 Plus d'informations sur le site ratp.fr",Actualité
2024-07-26 13:00:00,2024-07-27 05:15:00,2024-05-30 19:26:35,PERTURBATION,BLOQUANTE,Saint-Paul (Le Marais) : Jeux de Paris 2024 - Station fermée (sans correspondances),"<p>Le 26/07 à partir de 13:00, les accès à la station Saint-Paul (Le Marais) seront fermés.<br>Raison : Jeux de Paris 2024<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","Le 26/07 à partir de 13:00, les accès à la station Saint-Paul (Le Marais) seront fermés. Raison : Jeux de Paris 2024 Plus d'informations sur le site ratp.fr",Actualité
2024-07-26 04:45:00,2024-07-27 05:15:00,2024-05-30 19:26:46,PERTURBATION,BLOQUANTE,"Franklin D. Roosevelt : Jeux de Paris 2024 - Station fermée, correspondances impossibles","<p>Le 26/07, les accès à la station Franklin D. Roosevelt seront fermés. Les correspondances dans la station seront impossibles.<br>Raison : Jeux de Paris 2024<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","Le 26/07, les accès à la station Franklin D. Roosevelt seront fermés. Les correspondances dans la station seront impossibles. Raison : Jeux de Paris 2024 Plus d'informations sur le site ratp.fr",Actualité
2024-07-26 23:15:00,2024-07-27 05:15:00,2024-05-31 09:42:32,PERTURBATION,BLOQUANTE,Rue du Bac : Jeux de Paris 2024 - Station fermée (sans correspondances),"<p>Le 26/07 à partir de 23:15, les accès à la station Rue du Bac seront fermés.<br>Raison : Jeux de Paris 2024<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","Le 26/07 à partir de 23:15, les accès à la station Rue du Bac seront fermés. Raison : Jeux de Paris 2024 Plus d'informations sur le site ratp.fr",Actualité
2024-07-26 23:15:00,2024-07-27 05:15:00,2024-05-31 09:42:43,PERTURBATION,BLOQUANTE,"Solférino : Jeux de Paris 2024 - Station fermée, correspondances impossibles","<p>Le 26/07 à partir de 23:15, les accès à la station Solférino seront fermés. Les correspondances dans la station seront impossibles.<br>Raison : Jeux de Paris 2024<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","Le 26/07 à partir de 23:15, les accès à la station Solférino seront fermés. Les correspondances dans la station seront impossibles. Raison : Jeux de Paris 2024 Plus d'informations sur le site ratp.fr",Actualité
2024-07-26 13:00:00,2024-07-27 05:15:00,2024-05-31 13:28:22,PERTURBATION,BLOQUANTE,Assemblée Nationale : Jeux de Paris 2024 - Station fermée (sans correspondances),"<p>Le vendredi 26 juillet à partir de 13:00, les accès à la station Assemblée Nationale seront fermés.<br>Raison : Jeux de Paris 2024<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","Le vendredi 26 juillet à partir de 13:00, les accès à la station Assemblée Nationale seront fermés. Raison : Jeux de Paris 2024 Plus d'informations sur le site ratp.fr",Actualité
2024-06-17 04:45:00,2024-09-22 05:15:00,2024-05-31 14:32:12,PERTURBATION,BLOQUANTE,Tuileries : Jeux de Paris 2024 - Station fermée (sans correspondances),"<p>Du 17 juin au 21 septembre, les accès à la station Tuileries seront fermés.<br>Raison : jeux de Paris 2024<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","Du 17 juin au 21 septembre, les accès à la station Tuileries seront fermés. Raison : jeux de Paris 2024 Plus d'informations sur le site ratp.fr",Actualité
2024-06-17 04:45:00,2024-09-22 05:15:00,2024-05-31 14:32:21,PERTURBATION,BLOQUANTE,"Concorde : Jeux de Paris 2024 - Station fermée, correspondances impossibles","<p>Du 17 juin au 21 septembre, les accès à la station Concorde seront fermés. Les correspondances dans la station seront impossibles.<br>Raison : jeux de Paris 2024<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","Du 17 juin au 21 septembre, les accès à la station Concorde seront fermés. Les correspondances dans la station seront impossibles. Raison : jeux de Paris 2024 Plus d'informations sur le site ratp.fr",Actualité
2024-08-10 17:00:00,2024-08-12 05:15:00,2024-05-31 14:36:37,PERTURBATION,BLOQUANTE,Pont Marie (Cité des Arts) : Jeux de Paris 2024 - Station fermée (sans correspondances),"<p>Du samedi 10 août à partir de 17h jusqu'au dimanche 11 août, les accès à la station Pont Marie (Cité des Arts) seront fermés.<br>Raison : jeux de Paris 2024<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","Du samedi 10 août à partir de 17h jusqu'au dimanche 11 août, les accès à la station Pont Marie (Cité des Arts) seront fermés. Raison : jeux de Paris 2024 Plus d'informations sur le site ratp.fr",Actualité
2024-08-03 04:45:00,2024-08-05 05:15:00,2024-05-31 17:14:10,PERTURBATION,BLOQUANTE,Tramway T3A : Jeux de Paris 2024 - Trafic interrompu,"<p>Du 03/08 au 04/08, le trafic sera interrompu entre Porte de Vanves et Porte d'Orléans en raison des Jeux de Paris 2024.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","Du 03/08 au 04/08, le trafic sera interrompu entre Porte de Vanves et Porte d'Orléans en raison des Jeux de Paris 2024. Plus d'informations sur le site ratp.fr",Actualité
2024-08-03 04:45:00,2024-08-05 05:15:00,2024-05-31 17:14:26,PERTURBATION,BLOQUANTE,Tramway T3B : Jeux de Paris 2024 - Trafic interrompu,"<p>Du 03/08 au 04/08, le trafic sera interrompu entre Porte des Lilas et Porte de la Villette en raison des Jeux de Paris 2024.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","Du 03/08 au 04/08, le trafic sera interrompu entre Porte des Lilas et Porte de la Villette en raison des Jeux de Paris 2024. Plus d'informations sur le site ratp.fr",Actualité
2024-07-18 04:45:00,2024-07-26 13:45:00,2024-05-31 20:00:15,PERTURBATION,BLOQUANTE,Passy : Jeux de Paris 2024 - Station fermée (sans correspondances),"<p>Du 18/07 au 26/07 jusqu'à 13:00, les accès à la station Passy seront fermés.<br>Raison : Jeux de Paris 2024<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","Du 18/07 au 26/07 jusqu'à 13:00, les accès à la station Passy seront fermés. Raison : Jeux de Paris 2024 Plus d'informations sur le site ratp.fr",Actualité
2024-07-26 21:30:00,2024-07-27 05:15:00,2024-05-31 20:00:25,PERTURBATION,BLOQUANTE,Passy : Jeux de Paris 2024 - Station fermée (sans correspondances),"<p>Le 26/07 à partir de 21:30, les accès à la station Passy seront fermés.<br>Raison : Jeux de Paris 2024<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","Le 26/07 à partir de 21:30, les accès à la station Passy seront fermés. Raison : Jeux de Paris 2024 Plus d'informations sur le site ratp.fr",Actualité
2024-07-26 21:30:00,2024-07-27 05:15:00,2024-05-31 20:01:04,PERTURBATION,BLOQUANTE,Dupleix : Jeux de Paris 2024 - Station fermée (sans correspondances),"<p>Le 26/07 à partir de 21:30, les accès à la station Dupleix seront fermés.<br>Raison : Jeux de Paris 2024<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","Le 26/07 à partir de 21:30, les accès à la station Dupleix seront fermés. Raison : Jeux de Paris 2024 Plus d'informations sur le site ratp.fr",Actualité
2024-07-26 21:30:00,2024-07-27 05:15:00,2024-05-31 20:01:24,PERTURBATION,BLOQUANTE,Métro 6 : Jeux de Paris 2024 - Arrêt non desservi,"<p>Le 26/07 à partir de 21:30, l'arrêt ne sera pas desservi à Trocadéro en raison des Jeux de Paris 2024<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","Le 26/07 à partir de 21:30, l'arrêt ne sera pas desservi à Trocadéro en raison des Jeux de Paris 2024 Plus d'informations sur le site ratp.fr",Actualité
2024-07-26 21:30:00,2024-07-27 05:15:00,2024-05-31 20:01:44,PERTURBATION,BLOQUANTE,"Bir-Hakeim : Jeux de Paris 2024 - Station fermée, correspondances impossibles","<p>Le 26/07 à partir de 21:30, les accès à la station Bir-Hakeim seront fermés. Les correspondances dans la station seront impossibles.<br>Raison : Jeux de Paris 2024<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","Le 26/07 à partir de 21:30, les accès à la station Bir-Hakeim seront fermés. Les correspondances dans la station seront impossibles. Raison : Jeux de Paris 2024 Plus d'informations sur le site ratp.fr",Actualité
2024-07-26 21:30:00,2024-07-27 05:15:00,2024-05-31 20:02:04,PERTURBATION,BLOQUANTE,Boissière : Jeux de Paris 2024 - Station fermée (sans correspondances),"<p>Le 26/07 à partir de 21:30, les accès à la station Boissière seront fermés.<br>Raison : Jeux de Paris 2024<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","Le 26/07 à partir de 21:30, les accès à la station Boissière seront fermés. Raison : Jeux de Paris 2024 Plus d'informations sur le site ratp.fr",Actualité
2024-07-26 21:30:00,2024-07-27 05:15:00,2024-05-31 20:04:25,PERTURBATION,BLOQUANTE,Kléber : Jeux de Paris 2024 - Station fermée (sans correspondances),"<p>Le 26/07 à partir de 21:30, les accès à la station Kléber seront fermés.<br>Raison : Jeux de Paris 2024<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","Le 26/07 à partir de 21:30, les accès à la station Kléber seront fermés. Raison : Jeux de Paris 2024 Plus d'informations sur le site ratp.fr",Actualité
2024-07-26 21:30:00,2024-07-27 05:15:00,2024-05-31 20:04:45,PERTURBATION,BLOQUANTE,Métro 6 : Jeux de Paris 2024 - Arrêt non desservi,"<p>Le 26/07 à partir de 21:30, l'arrêt ne sera pas desservi à Charles de Gaulle - Etoile en raison des Jeux de Paris 2024<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","Le 26/07 à partir de 21:30, l'arrêt ne sera pas desservi à Charles de Gaulle - Etoile en raison des Jeux de Paris 2024 Plus d'informations sur le site ratp.fr",Actualité
2024-07-26 18:00:00,2024-07-26 22:15:00,2024-05-31 20:05:06,PERTURBATION,BLOQUANTE,Métro 6 : Jeux de Paris 2024 - Trafic interrompu,"<p>Le 26/07 de 18:00 à 21:30, le trafic sera interrompu sur l'ensemble de la ligne en raison des Jeux de Paris 2024.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","Le 26/07 de 18:00 à 21:30, le trafic sera interrompu sur l'ensemble de la ligne en raison des Jeux de Paris 2024. Plus d'informations sur le site ratp.fr",Actualité
2024-05-31 23:00:00,2024-06-28 18:45:00,2024-06-01 04:34:26,TRAVAUX,BLOQUANTE,Bus 212 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 212 est déviée : les arrêts situés entre Émerainville-Pontault-Combault RER et Malnoue - Stade Dominique Rocheteau ne sont plus desservis en direction de Gare de Noisy-Champs RER–Descartes. Reprise estimée : vendredi 28 juin 2024, à partir de 18h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 212 est déviée : les arrêts situés entre Émerainville-Pontault-Combault RER et Malnoue - Stade Dominique Rocheteau ne sont plus desservis en direction de Gare de Noisy-Champs RER–Descartes. Reprise estimée : vendredi 28 juin 2024, à partir de 18h00. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-07-01 04:30:00,2024-08-31 03:45:00,2024-06-01 04:56:12,TRAVAUX,BLOQUANTE,Bus 105 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 105 sera déviée : les arrêts situés entre Jeanne d'Arc et Denis Papin ne seront plus desservis en direction de Mairie des Pavillons-sous-Bois. Quand : à partir du lundi 1 juillet 2024, jusqu'au samedi 31 août 2024. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne 105 sera déviée : les arrêts situés entre Jeanne d'Arc et Denis Papin ne seront plus desservis en direction de Mairie des Pavillons-sous-Bois. Quand : à partir du lundi 1 juillet 2024, jusqu'au samedi 31 août 2024. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-06-01 13:00:00,2024-06-07 17:45:00,2024-06-01 13:06:07,TRAVAUX,BLOQUANTE,Bus 395 : Travaux - Arrêt(s) non desservi(s),"<p>L’arrêt LaVallée de la ligne 395 n'est pas desservi en direction de Le Plessis-Robinson – Réaumur – Descartes. Reprise estimée : vendredi 7 juin 2024, à partir de 17h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","L’arrêt LaVallée de la ligne 395 n'est pas desservi en direction de Le Plessis-Robinson – Réaumur – Descartes. Reprise estimée : vendredi 7 juin 2024, à partir de 17h00. Raison : travaux. Plus d'informations sur le site ratp.fr",
2024-06-08 05:30:00,2024-06-08 20:45:00,2024-06-01 15:02:29,PERTURBATION,BLOQUANTE,Bus CHARONN : Marché/brocante - Arrêt(s) non desservi(s),"<p>La ligne CHARONN sera déviée : les arrêts situés entre Orteaux - Vitruve et Pelleport - Bagnolet ne seront plus desservis en direction de Circulaire. Quand : samedi 8 juin 2024, de 05h30 à 20h00. Raison : marché/brocante.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>","La ligne CHARONN sera déviée : les arrêts situés entre Orteaux - Vitruve et Pelleport - Bagnolet ne seront plus desservis en direction de Circulaire. Quand : samedi 8 juin 2024, de 05h30 à 20h00. Raison : marché/brocante. Plus d'informations sur le site ratp.fr",
